"scenario","dr_label","prtp","eta","trial","scc_2020usd_per_tco2"
"feedback-resfire-half-gross","2.5%",0.004629467024013456,1.421158088,96,168.22778694693287
"feedback-resfire-half-gross","2.5%",0.004629467024013456,1.421158088,97,15.932796008683914
"feedback-resfire-half-gross","2.5%",0.004629467024013456,1.421158088,98,146.32154903408852
"feedback-resfire-half-gross","2.5%",0.004629467024013456,1.421158088,99,275.9773040231559
"feedback-resfire-half-gross","2.5%",0.004629467024013456,1.421158088,100,62.34763901022817
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,1,244.22930563725478
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,2,536.865183090151
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,3,185.685987673146
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,4,173.3406281896885
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,5,695.0330900221887
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,6,218.98619290358295
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,7,107.07892753093094
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,8,533.3674701287274
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,9,161.75651516159263
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,10,72.13040250387478
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,11,1031.2854433784767
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,12,293.1014451686647
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,13,194.74832045372503
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,14,139.3881597016256
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,15,45.860339953522846
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,16,160.3334255628739
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,17,86.44775850490176
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,18,387.0895587777186
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,19,166.18131788193165
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,20,271.41052937291755
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,21,417.6915343188166
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,22,81.8323842569027
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,23,124.87238238725543
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,24,568.5575844637999
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,25,274.1862203452663
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,26,29.913325480057015
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,27,187.37162878216813
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,28,192.49130941404167
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,29,290.9367461198055
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,30,103.70242393380236
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,31,123.4782061718614
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,32,164.35486189021833
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,33,142.83745922386777
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,34,162.02921545434336
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,35,310.1245323573522
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,36,80.26240714412093
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,37,220.77914045823385
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,38,384.0535350347545
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,39,134.19328744683966
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,40,293.24875655432555
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,41,418.3646271525119
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,42,259.0813122935846
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,43,141.93055502369822
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,44,872.5597212047849
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,45,188.1026392436233
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,46,77.90571934588554
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,47,179.6128015744228
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,48,126.81265206569452
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,49,128.0667930886845
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,50,171.09711627115144
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,51,199.79182385738673
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,52,376.65424591677595
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,53,148.8642754822957
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,54,33.351378137760705
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,55,681.1183270784303
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,56,424.47410415099444
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,57,129.51448430265594
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,58,131.8533623522299
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,59,436.47583309785074
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,60,552.163893894932
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,61,218.95649473570765
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,62,92.4681377105672
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,63,315.0468154271487
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,64,214.0113696810911
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,65,29.96582713290326
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,66,105.61634820671716
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,67,285.49015612763804
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,68,1568.1406591245766
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,69,117.07384440365269
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,70,183.658179351295
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,71,111.53074757405143
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,72,644.6034695608429
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,73,306.1186483216033
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,74,96.70971845566757
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,75,284.81537869918094
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,76,244.93149790881438
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,77,388.13465283133996
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,78,154.91309246798855
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,79,259.50914066788727
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,80,228.46856427049389
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,81,113.88577475169828
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,82,213.52502863446347
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,83,139.29085320265335
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,84,195.11905457675752
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,85,486.81868918035764
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,86,553.5333392276206
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,87,250.4673981577108
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,88,181.7636654562512
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,89,279.4031584585527
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,90,10.366373529091629
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,91,123.8464024077418
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,92,209.32874415828474
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,93,429.99889344824567
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,94,262.89663860840244
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,95,186.29753979545035
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,96,250.81263668608128
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,97,37.62917833251622
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,98,265.3156440769795
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,99,456.73086008116337
"feedback-resfire-half-gross","2.0%",0.0019745879362491614,1.244458999,100,112.8416441366158
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,1,119.94309856208423
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,2,192.45860462601053
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,3,56.05889258411021
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,4,68.65098736252072
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,5,218.0599014560076
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,6,106.73386922845992
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,7,33.39161765073882
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,8,288.43685717797723
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,9,63.97421762846548
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,10,20.2439611016779
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,11,375.39258664051556
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,12,96.95394771056834
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,13,64.37727938393235
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,14,39.62014813314115
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,15,6.7615735690238115
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,16,53.73863143482744
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,17,21.683752166338923
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,18,183.63148419433116
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,19,64.45321398202609
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,20,133.19466705657672
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,21,211.83096798239887
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,22,28.197243030044557
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,23,21.02358246185482
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,24,234.3137993099278
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,25,84.65220971871173
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,26,2.80205847275586
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,27,96.20769228499883
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,28,64.86785659570899
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,29,118.64251544987444
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,30,33.82079397263263
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,31,36.7518317852037
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,32,95.7766460071612
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,33,62.58924357080519
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,34,39.586549409223515
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,35,118.2419436990902
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,36,36.65771968539134
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,37,102.98338408323818
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,38,199.2843307769711
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,39,68.25942350912378
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,40,114.13227240167016
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,41,122.5526975735126
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,42,93.71431853183721
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,43,56.26101396183511
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,44,409.71536445834033
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,45,48.187957735967856
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,46,23.33756028762076
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,47,69.65742587759362
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,48,72.02176403019409
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,49,42.37304548517002
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,50,76.96053623761011
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,51,91.90280039792678
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,52,166.0649969410021
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,53,52.4501326307631
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,54,1.5112138146017258
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,55,302.35414145037294
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,56,201.23474696186622
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,57,38.42576593858726
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,58,42.446842915065965
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,59,190.8449847520199
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,60,194.34172778354596
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,61,96.6533508417555
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,62,28.84644999596482
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,63,177.30982973956185
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,64,85.06775041855654
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,65,2.7779310130575365
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,66,44.277405609172405
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,67,105.79307256583343
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,68,1098.8203825150974
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,69,46.83012315068372
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,70,82.96672733133546
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,71,45.399106571063776
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,72,193.65037091006724
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,73,133.5360675679713
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,74,30.87691423321339
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,75,99.52086792596022
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,76,67.13531472314544
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,77,114.58428385821264
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,78,62.74413239314226
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,79,99.77224352424145
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,80,81.83247045567448
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,81,38.01380895677358
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,82,72.1102407248112
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,83,44.20001799562485
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,84,63.6785234665511
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,85,235.3239969679122
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,86,246.7763342479314
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,87,98.90126668123385
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,88,56.89888635250687
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,89,92.1057400699149
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,90,-1.6067536436313137
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,91,41.78926768427629
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,92,69.84456308011275
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,93,196.54830279766665
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,94,115.07003270887586
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,95,84.03734956379128
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,96,116.52532771037836
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,97,8.000721495953819
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,98,90.7006418214569
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,99,176.35633256476783
"feedback-resfire-half-gross","3.0%",0.007732453194507549,1.567899391,100,37.11003407235278
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,1,428.672254563263
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,2,1272.2861300409606
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,3,763.1525341708129
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,4,343.29787663551986
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,5,1251.4227710323662
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,6,337.4011750930343
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,7,289.6094275210501
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,8,657.5402622745545
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,9,288.62988287127024
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,10,289.3715030245661
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,11,1870.8282025244318
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,12,659.3116470056846
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,13,453.5317735054551
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,14,473.22567660587754
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,15,329.96373930199945
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,16,360.836679304919
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,17,232.64117456850693
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,18,500.99930728118323
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,19,564.2726303541717
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,20,465.11444462945207
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,21,654.433224291525
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,22,146.60233672518655
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,23,540.5875119864701
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,24,1439.0914958847607
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,25,599.8269977008976
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,26,98.0217309049127
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,27,319.7744708197546
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,28,693.7019121754603
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,29,558.6760778354947
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,30,221.79593028624623
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,31,267.18581493818573
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,32,299.39483401076603
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,33,276.2763645403768
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,34,516.1021652316578
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,35,596.1871216205843
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,36,280.7026133626114
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,37,388.0020758859066
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,38,613.488427180237
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,39,257.6959788214226
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,40,713.0271576331742
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,41,1047.9956413357959
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,42,597.7085124122153
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,43,443.73852214236683
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,44,1351.0031151319617
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,45,452.11551607726585
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,46,277.7202266438676
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,47,465.9351641733968
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,48,251.30100339886462
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,49,435.25860116152523
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,50,557.8472256744259
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,51,356.9673702320371
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,52,964.7412393031206
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,53,432.8986009720411
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,54,124.84981899413617
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,55,1228.5735052641814
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,56,712.5248097332442
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,57,409.74874227961124
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,58,259.69648324449076
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,59,757.952529976319
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,60,1061.2379382971415
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,61,438.85034257755837
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,62,611.5739212723867
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,63,481.34398723816213
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,64,464.29523271560885
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,65,128.3404330612433
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,66,283.36185962967124
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,67,669.4426860316672
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,68,3624.851363332034
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,69,258.58244166475816
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,70,391.9915577035864
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,71,266.72913460592
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,72,1128.6241703225896
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,73,614.8360102881139
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,74,324.32243530897534
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,75,683.6010041423144
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,76,555.1987310401285
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,77,804.8302014498843
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,78,283.10807228059303
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,79,568.4843477770296
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,80,484.6669407466036
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,81,260.0114434911835
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,82,426.86256388740895
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,83,486.8157541937846
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,84,544.5101802312322
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,85,802.9988362921806
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,86,899.2488979216407
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,87,505.49558412647264
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,88,532.6841188450455
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,89,582.3152653938259
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,90,38.98365029821737
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,91,297.7453926915164
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,92,558.524862278031
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,93,1083.6469739871543
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,94,479.9368174445436
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,95,373.11004572590787
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,96,433.9847285543082
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,97,257.7856699179541
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,98,735.717116407155
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,99,1389.17020559729
"feedback-resfire-gross","1.5%",9.150024589210659e-5,1.01601,100,230.97934640741155
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,1,181.08807924217933
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,2,428.36269136460186
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,3,127.56547320944583
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,4,117.88617425542041
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,5,428.8270666998545
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,6,170.73839332928344
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,7,60.75327729837217
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,8,430.8581499875518
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,9,102.74809155162342
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,10,48.4408039315799
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,11,704.8040257344366
"feedback-resfire-gross","2.5%",0.004629467024013456,1.421158088,12,207.89356296575576
